"S(-7,5)","S_NAG(-7,5)"
0.05532 ,0.03243 
-0.02869 ,0.03244 
-0.10644 ,0.03244 
0.03160 ,0.03244 
-0.09632 ,0.03244 
-0.11471 ,0.03244 
-0.07642 ,0.03244 
-0.03738 ,0.03244 
-0.00261 ,0.03244 
-0.07466 ,0.03244 
0.05144 ,0.03245 
0.04685 ,0.03245 
-0.03399 ,0.03245 
-0.00241 ,0.03245 
-0.03720 ,0.03245 
-0.04173 ,0.03245 
-0.06419 ,0.03245 
0.06592 ,0.03245 
-0.06048 ,0.03245 
-0.06864 ,0.03246 
-0.08408 ,0.03246 
-0.13740 ,0.03246 
-0.15535 ,0.03246 
-0.04882 ,0.03246 
-0.05266 ,0.03246 
-0.13858 ,0.03246 
0.06071 ,0.03246 
0.10459 ,0.03246 
-0.06445 ,0.03246 
-0.04458 ,0.03246 
0.00299 ,0.03246 
-0.09905 ,0.03246 
-0.15601 ,0.03246 
-0.08800 ,0.03246 
-0.15184 ,0.03247 
0.01443 ,0.03247 
-0.11059 ,0.03247 
-0.07833 ,0.03247 
-0.16295 ,0.03247 
0.04787 ,0.03247 
-0.05905 ,0.03247 
0.04042 ,0.03247 
-0.12402 ,0.03248 
-0.08322 ,0.03248 
-0.14132 ,0.03248 
0.01306 ,0.03248 
-0.09649 ,0.03248 
-0.05352 ,0.03248 
-0.01826 ,0.03248 
0.04275 ,0.03248 
-0.09170 ,0.03248 
0.09107 ,0.03248 
-0.13217 ,0.03248 
-0.10838 ,0.03248 
-0.12549 ,0.03248 
-0.01118 ,0.03249 
0.08323 ,0.03249 
-0.13662 ,0.03249 
-0.06983 ,0.03249 
-0.05990 ,0.03249 
-0.09296 ,0.03249 
0.04997 ,0.03249 
-0.12163 ,0.03249 
-0.06668 ,0.03249 
0.05224 ,0.03249 
0.09544 ,0.03249 
-0.03990 ,0.03250 
0.07833 ,0.03250 
-0.03252 ,0.03250 
-0.13254 ,0.03250 
-0.06537 ,0.03250 
-0.07944 ,0.03250 
0.02328 ,0.03250 
0.04797 ,0.03250 
-0.13227 ,0.03250 
-0.01765 ,0.03250 
-0.03185 ,0.03250 
-0.07420 ,0.03250 
-0.08371 ,0.03251 
-0.03855 ,0.03251 
-0.11083 ,0.03251 
-0.03593 ,0.03251 
-0.04748 ,0.03251 
-0.15756 ,0.03251 
-0.09015 ,0.03251 
-0.13824 ,0.03251 
-0.05588 ,0.03251 
0.02853 ,0.03251 
-0.07572 ,0.03251 
-0.10163 ,0.03252 
-0.14142 ,0.03252 
-0.09266 ,0.03252 
-0.06234 ,0.03252 
-0.10565 ,0.03252 
-0.08461 ,0.03252 
-0.10206 ,0.03252 
-0.05861 ,0.03252 
-0.05620 ,0.03252 
-0.10773 ,0.03252 
-0.16284 ,0.03253 
-0.06933 ,0.03253 
-0.04589 ,0.03253 
-0.05176 ,0.03253 
-0.02739 ,0.03253 
-0.10352 ,0.03253 
-0.05396 ,0.03253 
-0.13076 ,0.03253 
-0.04682 ,0.03253 
-0.08217 ,0.03253 
-0.12717 ,0.03253 
0.01821 ,0.03253 
-0.17619 ,0.03253 
0.04650 ,0.03253 
-0.05980 ,0.03253 
-0.11249 ,0.03253 
-0.06200 ,0.03253 
-0.11271 ,0.03254 
-0.02232 ,0.03254 
-0.08966 ,0.03254 
0.00887 ,0.03254 
0.01263 ,0.03254 
-0.04012 ,0.03254 
-0.07635 ,0.03254 
-0.03015 ,0.03254 
0.06387 ,0.03254 
-0.09309 ,0.03254 
-0.11121 ,0.03254 
-0.11592 ,0.03254 
-0.04998 ,0.03254 
0.09560 ,0.03254 
-0.02101 ,0.03255 
-0.10728 ,0.03255 
-0.09014 ,0.03255 
-0.08925 ,0.03255 
-0.05193 ,0.03255 
-0.06069 ,0.03255 
-0.05048 ,0.03255 
0.04558 ,0.03255 
-0.09560 ,0.03255 
-0.04775 ,0.03255 
-0.18330 ,0.03255 
-0.04282 ,0.03256 
0.10227 ,0.03256 
-0.12559 ,0.03256 
-0.11481 ,0.03256 
0.01985 ,0.03256 
0.06847 ,0.03256 
0.00096 ,0.03256 
-0.09046 ,0.03256 
-0.04621 ,0.03256 
0.05267 ,0.03256 
-0.03880 ,0.03256 
-0.07336 ,0.03256 
-0.09583 ,0.03256 
-0.00216 ,0.03256 
-0.06614 ,0.03256 
-0.07291 ,0.03257 
-0.09464 ,0.03257 
-0.06311 ,0.03257 
-0.00823 ,0.03257 
-0.05088 ,0.03257 
0.06578 ,0.03257 
-0.04339 ,0.03257 
-0.15284 ,0.03257 
-0.11503 ,0.03258 
0.05566 ,0.03258 
-0.06085 ,0.03258 
-0.13127 ,0.03258 
-0.03974 ,0.03258 
-0.05121 ,0.03258 
0.01950 ,0.03258 
-0.08940 ,0.03258 
0.04993 ,0.03258 
0.08327 ,0.03258 
-0.05860 ,0.03259 
-0.03941 ,0.03259 
-0.01906 ,0.03259 
-0.12859 ,0.03259 
-0.11261 ,0.03259 
-0.04648 ,0.03259 
-0.11028 ,0.03259 
-0.05053 ,0.03259 
-0.13695 ,0.03259 
-0.14340 ,0.03259 
-0.06611 ,0.03259 
-0.09104 ,0.03259 
-0.13361 ,0.03259 
-0.06801 ,0.03259 
0.04344 ,0.03259 
-0.13233 ,0.03260 
-0.11086 ,0.03260 
-0.11050 ,0.03260 
0.00712 ,0.03260 
-0.09178 ,0.03260 
-0.07212 ,0.03260 
0.03809 ,0.03260 
-0.15124 ,0.03260 
-0.11872 ,0.03260 
-0.03831 ,0.03260 
-0.05616 ,0.03260 
0.05479 ,0.03260 
-0.03127 ,0.03260 
-0.07701 ,0.03260 
0.07216 ,0.03260 
-0.07504 ,0.03261 
-0.01281 ,0.03261 
-0.11136 ,0.03261 
-0.12825 ,0.03261 
-0.05290 ,0.03261 
-0.05967 ,0.03261 
-0.12815 ,0.03261 
-0.10994 ,0.03261 
-0.07955 ,0.03261 
0.03083 ,0.03261 
-0.11715 ,0.03261 
-0.05751 ,0.03262 
-0.10360 ,0.03262 
0.09190 ,0.03262 
-0.08788 ,0.03262 
-0.05363 ,0.03262 
-0.06509 ,0.03262 
-0.14328 ,0.03262 
-0.06089 ,0.03262 
-0.13225 ,0.03262 
-0.14727 ,0.03262 
-0.12611 ,0.03262 
0.01397 ,0.03262 
0.01805 ,0.03262 
-0.14922 ,0.03263 
-0.11245 ,0.03263 
0.19233 ,0.03263 
0.07042 ,0.03263 
-0.02575 ,0.03263 
0.08143 ,0.03263 
-0.06949 ,0.03263 
-0.06799 ,0.03263 
0.07962 ,0.03263 
-0.11422 ,0.03263 
-0.02927 ,0.03263 
-0.14290 ,0.03263 
-0.09802 ,0.03263 
0.07654 ,0.03263 
-0.13126 ,0.03263 
-0.05044 ,0.03263 
-0.11408 ,0.03264 
-0.10314 ,0.03264 
-0.04377 ,0.03264 
-0.14017 ,0.03264 
-0.07359 ,0.03264 
0.09260 ,0.03264 
-0.12744 ,0.03264 
-0.10681 ,0.03264 
0.07119 ,0.03264 
0.04871 ,0.03264 
-0.01848 ,0.03264 
-0.00470 ,0.03264 
-0.03962 ,0.03264 
0.07322 ,0.03264 
-0.15649 ,0.03264 
-0.11179 ,0.03264 
-0.00604 ,0.03264 
-0.09882 ,0.03264 
-0.04656 ,0.03264 
-0.06270 ,0.03265 
-0.04070 ,0.03265 
-0.04129 ,0.03265 
-0.01552 ,0.03265 
-0.03351 ,0.03265 
-0.12260 ,0.03265 
0.03182 ,0.03265 
-0.07673 ,0.03265 
-0.09418 ,0.03265 
-0.11142 ,0.03265 
-0.14173 ,0.03265 
-0.06518 ,0.03265 
-0.01339 ,0.03265 
0.07389 ,0.03266 
-0.12915 ,0.03266 
-0.12672 ,0.03266 
-0.14727 ,0.03266 
-0.07392 ,0.03266 
-0.09778 ,0.03266 
-0.11054 ,0.03266 
-0.14310 ,0.03266 
-0.12363 ,0.03266 
-0.02909 ,0.03266 
-0.13854 ,0.03266 
-0.08666 ,0.03266 
-0.12954 ,0.03267 
0.08121 ,0.03267 
-0.12613 ,0.03267 
-0.14615 ,0.03267 
-0.08781 ,0.03267 
-0.07047 ,0.03267 
-0.03443 ,0.03267 
-0.05116 ,0.03267 
-0.00832 ,0.03267 
-0.10778 ,0.03267 
0.05768 ,0.03267 
0.00413 ,0.03267 
0.02184 ,0.03267 
-0.14216 ,0.03267 
-0.13648 ,0.03268 
-0.05334 ,0.03268 
0.09389 ,0.03268 
-0.05594 ,0.03268 
-0.07575 ,0.03268 
-0.05467 ,0.03268 
-0.08650 ,0.03268 
-0.03405 ,0.03268 
-0.06840 ,0.03268 
-0.12505 ,0.03268 
-0.14390 ,0.03268 
0.07058 ,0.03269 
-0.05432 ,0.03269 
-0.11960 ,0.03269 
-0.13118 ,0.03269 
0.06835 ,0.03269 
0.06103 ,0.03269 
-0.05015 ,0.03269 
-0.13678 ,0.03269 
0.02429 ,0.03269 
-0.15119 ,0.03269 
0.05913 ,0.03269 
-0.04099 ,0.03269 
-0.04874 ,0.03269 
-0.09387 ,0.03269 
-0.07708 ,0.03269 
-0.16030 ,0.03269 
-0.07167 ,0.03269 
0.03533 ,0.03270 
-0.04932 ,0.03270 
-0.13136 ,0.03270 
-0.01819 ,0.03270 
-0.18049 ,0.03270 
-0.04090 ,0.03270 
-0.14885 ,0.03270 
-0.12399 ,0.03270 
-0.02650 ,0.03270 
-0.12594 ,0.03270 
0.04616 ,0.03270 
-0.16984 ,0.03270 
-0.08615 ,0.03270 
-0.06202 ,0.03270 
-0.11193 ,0.03270 
0.20638 ,0.03270 
-0.09380 ,0.03271 
-0.04762 ,0.03271 
-0.07727 ,0.03271 
-0.05410 ,0.03271 
-0.04718 ,0.03271 
0.09881 ,0.03271 
0.05454 ,0.03271 
-0.04283 ,0.03271 
0.04542 ,0.03272 
-0.09141 ,0.03272 
0.06812 ,0.03272 
-0.11414 ,0.03272 
-0.14566 ,0.03272 
-0.08798 ,0.03272 
-0.07977 ,0.03272 
-0.12649 ,0.03273 
-0.05800 ,0.03273 
-0.12794 ,0.03273 
0.17085 ,0.03273 
0.09281 ,0.03273 
-0.06274 ,0.03273 
-0.12685 ,0.03273 
0.06500 ,0.03273 
-0.00227 ,0.03273 
-0.11041 ,0.03273 
-0.14042 ,0.03273 
-0.07131 ,0.03273 
-0.10949 ,0.03273 
-0.12816 ,0.03273 
-0.12642 ,0.03273 
-0.00762 ,0.03273 
-0.05512 ,0.03274 
-0.09572 ,0.03274 
-0.02476 ,0.03274 
-0.04949 ,0.03274 
0.02613 ,0.03274 
-0.10124 ,0.03274 
-0.12378 ,0.03274 
0.04883 ,0.03274 
-0.11115 ,0.03274 
-0.05898 ,0.03274 
-0.13204 ,0.03274 
0.06180 ,0.03274 
-0.01209 ,0.03274 
-0.00794 ,0.03274 
0.06335 ,0.03274 
-0.13816 ,0.03274 
-0.00087 ,0.03275 
-0.09797 ,0.03275 
-0.06439 ,0.03275 
-0.08565 ,0.03275 
-0.08650 ,0.03275 
0.00782 ,0.03275 
0.01131 ,0.03275 
-0.02153 ,0.03275 
-0.10868 ,0.03275 
-0.07636 ,0.03275 
0.05535 ,0.03276 
-0.13981 ,0.03276 
-0.00092 ,0.03276 
-0.04440 ,0.03276 
0.05460 ,0.03276 
0.00338 ,0.03276 
-0.11311 ,0.03276 
-0.07354 ,0.03276 
-0.07706 ,0.03276 
0.06187 ,0.03276 
-0.11292 ,0.03276 
-0.04031 ,0.03276 
-0.11872 ,0.03276 
-0.07625 ,0.03277 
-0.03398 ,0.03277 
-0.11140 ,0.03277 
-0.13165 ,0.03277 
-0.02709 ,0.03277 
0.07454 ,0.03277 
-0.13417 ,0.03277 
-0.01085 ,0.03277 
-0.09857 ,0.03277 
-0.03753 ,0.03277 
-0.14868 ,0.03277 
0.05647 ,0.03277 
0.01305 ,0.03277 
-0.05454 ,0.03277 
-0.07971 ,0.03277 
-0.11498 ,0.03277 
0.11744 ,0.03277 
-0.12249 ,0.03277 
-0.04728 ,0.03278 
-0.12824 ,0.03278 
-0.12010 ,0.03278 
-0.04836 ,0.03278 
-0.16236 ,0.03278 
-0.14125 ,0.03278 
-0.06041 ,0.03278 
0.02305 ,0.03278 
-0.13626 ,0.03278 
-0.13696 ,0.03278 
-0.08731 ,0.03278 
-0.01823 ,0.03278 
-0.12395 ,0.03278 
-0.06010 ,0.03279 
-0.07415 ,0.03279 
-0.01387 ,0.03279 
-0.00286 ,0.03279 
-0.14882 ,0.03279 
-0.10821 ,0.03279 
-0.03276 ,0.03279 
-0.03817 ,0.03279 
-0.06686 ,0.03279 
-0.13374 ,0.03279 
-0.08059 ,0.03279 
-0.06176 ,0.03279 
-0.05275 ,0.03279 
-0.04700 ,0.03279 
0.16493 ,0.03279 
-0.10672 ,0.03279 
-0.12568 ,0.03279 
0.12112 ,0.03279 
-0.12278 ,0.03280 
-0.04894 ,0.03280 
-0.12380 ,0.03280 
-0.12086 ,0.03280 
-0.05607 ,0.03280 
-0.06196 ,0.03281 
-0.08637 ,0.03281 
-0.03874 ,0.03281 
-0.00307 ,0.03281 
-0.02524 ,0.03281 
0.16820 ,0.03281 
0.12190 ,0.03281 
-0.01582 ,0.03281 
-0.16063 ,0.03281 
-0.10204 ,0.03282 
-0.06075 ,0.03282 
-0.06961 ,0.03282 
-0.10031 ,0.03282 
-0.02314 ,0.03283 
-0.05126 ,0.03283 
0.07973 ,0.03283 
-0.11538 ,0.03283 
-0.07434 ,0.03283 
-0.03276 ,0.03283 
0.09402 ,0.03283 
-0.11749 ,0.03283 
-0.14750 ,0.03283 
0.03787 ,0.03283 
-0.12911 ,0.03283 
-0.12484 ,0.03283 
-0.11597 ,0.03283 
-0.14194 ,0.03283 
-0.05422 ,0.03283 
-0.07371 ,0.03283 
-0.06725 ,0.03283 
-0.12707 ,0.03283 
0.07768 ,0.03284 
-0.03431 ,0.03284 
-0.06175 ,0.03284 
-0.07985 ,0.03284 
-0.15289 ,0.03284 
-0.05368 ,0.03284 
-0.09629 ,0.03284 
0.03723 ,0.03284 
-0.02316 ,0.03284 
0.05801 ,0.03284 
-0.14916 ,0.03284 
-0.14320 ,0.03284 
-0.08589 ,0.03284 
0.07160 ,0.03284 
0.03001 ,0.03284 
-0.12840 ,0.03285 
-0.03829 ,0.03285 
-0.06410 ,0.03285 
-0.05534 ,0.03285 
-0.06036 ,0.03285 
-0.11689 ,0.03285 
-0.12456 ,0.03286 
-0.11788 ,0.03286 
-0.16482 ,0.03286 
-0.09793 ,0.03286 
0.04301 ,0.03286 
-0.09680 ,0.03286 
-0.05015 ,0.03286 
-0.04645 ,0.03286 
-0.03576 ,0.03286 
-0.11891 ,0.03286 
-0.00590 ,0.03286 
0.04594 ,0.03286 
-0.08647 ,0.03287 
0.00549 ,0.03287 
-0.05456 ,0.03287 
-0.10572 ,0.03287 
0.00183 ,0.03287 
-0.14043 ,0.03287 
-0.00380 ,0.03287 
-0.13853 ,0.03287 
-0.05681 ,0.03287 
-0.07347 ,0.03287 
-0.10533 ,0.03287 
0.11666 ,0.03287 
-0.07026 ,0.03287 
-0.11387 ,0.03287 
-0.06188 ,0.03287 
0.02835 ,0.03287 
-0.04626 ,0.03287 
-0.07471 ,0.03288 
-0.03443 ,0.03288 
-0.11887 ,0.03288 
-0.09676 ,0.03288 
-0.04972 ,0.03288 
-0.14357 ,0.03288 
-0.13475 ,0.03288 
0.06070 ,0.03288 
-0.06936 ,0.03288 
-0.08915 ,0.03288 
0.05172 ,0.03288 
0.15890 ,0.03288 
-0.11574 ,0.03288 
-0.08734 ,0.03288 
-0.13310 ,0.03288 
-0.06805 ,0.03289 
-0.13470 ,0.03289 
0.00217 ,0.03289 
-0.12906 ,0.03290 
-0.08823 ,0.03290 
-0.09147 ,0.03290 
-0.02814 ,0.03290 
-0.13598 ,0.03290 
0.06156 ,0.03290 
-0.13595 ,0.03290 
-0.13687 ,0.03290 
0.05354 ,0.03290 
-0.00842 ,0.03290 
-0.12998 ,0.03290 
-0.13924 ,0.03290 
0.19293 ,0.03290 
-0.12322 ,0.03291 
0.04896 ,0.03291 
0.05872 ,0.03291 
-0.07477 ,0.03291 
-0.08102 ,0.03291 
0.06811 ,0.03291 
0.01326 ,0.03291 
-0.01658 ,0.03291 
-0.13539 ,0.03291 
-0.10292 ,0.03291 
0.05699 ,0.03291 
0.04612 ,0.03292 
-0.06181 ,0.03292 
0.03660 ,0.03292 
-0.15075 ,0.03292 
-0.07668 ,0.03292 
0.05410 ,0.03292 
-0.07201 ,0.03292 
-0.05570 ,0.03292 
0.00745 ,0.03292 
0.00021 ,0.03292 
-0.06997 ,0.03292 
-0.07208 ,0.03292 
-0.05566 ,0.03292 
-0.07040 ,0.03292 
0.07731 ,0.03292 
-0.10715 ,0.03292 
-0.05188 ,0.03293 
-0.06812 ,0.03293 
0.03271 ,0.03293 
-0.12492 ,0.03293 
-0.06897 ,0.03293 
-0.16018 ,0.03293 
0.00094 ,0.03293 
-0.10707 ,0.03293 
-0.04224 ,0.03293 
-0.06844 ,0.03293 
-0.07807 ,0.03293 
-0.06630 ,0.03293 
-0.06927 ,0.03294 
-0.08643 ,0.03294 
-0.07125 ,0.03294 
0.04727 ,0.03294 
0.00863 ,0.03294 
-0.08064 ,0.03294 
-0.04437 ,0.03294 
-0.04929 ,0.03294 
0.10673 ,0.03294 
0.09539 ,0.03294 
-0.11698 ,0.03295 
0.05520 ,0.03295 
-0.12721 ,0.03295 
-0.13287 ,0.03295 
-0.12057 ,0.03295 
0.10200 ,0.03295 
-0.08330 ,0.03295 
0.02300 ,0.03295 
0.06615 ,0.03295 
0.06935 ,0.03295 
-0.10353 ,0.03295 
-0.08963 ,0.03295 
-0.13145 ,0.03295 
-0.00859 ,0.03295 
-0.10527 ,0.03295 
-0.11426 ,0.03295 
-0.13241 ,0.03296 
-0.07262 ,0.03296 
-0.07876 ,0.03296 
0.06280 ,0.03296 
-0.07781 ,0.03296 
-0.10394 ,0.03296 
-0.01248 ,0.03296 
0.10117 ,0.03296 
0.07442 ,0.03296 
-0.14926 ,0.03296 
-0.14706 ,0.03296 
-0.07282 ,0.03297 
-0.12413 ,0.03297 
-0.11427 ,0.03297 
-0.10871 ,0.03297 
-0.09011 ,0.03297 
-0.10378 ,0.03297 
0.01788 ,0.03297 
-0.05091 ,0.03297 
0.02790 ,0.03297 
-0.04091 ,0.03297 
-0.02641 ,0.03297 
-0.06023 ,0.03297 
-0.11954 ,0.03297 
-0.07306 ,0.03297 
-0.09784 ,0.03297 
-0.09746 ,0.03297 
-0.12726 ,0.03298 
-0.01066 ,0.03298 
-0.11685 ,0.03298 
-0.06508 ,0.03298 
-0.10195 ,0.03298 
0.08493 ,0.03298 
-0.10537 ,0.03298 
-0.15901 ,0.03299 
0.05422 ,0.03299 
0.02837 ,0.03299 
-0.11135 ,0.03299 
0.08750 ,0.03299 
-0.07796 ,0.03299 
-0.04792 ,0.03299 
-0.10464 ,0.03299 
-0.06084 ,0.03299 
0.01695 ,0.03299 
-0.05842 ,0.03299 
-0.14741 ,0.03299 
0.17265 ,0.03299 
0.03920 ,0.03300 
0.04134 ,0.03300 
-0.11962 ,0.03300 
-0.09858 ,0.03300 
0.03325 ,0.03300 
0.21357 ,0.03300 
0.02075 ,0.03300 
-0.09866 ,0.03300 
-0.12381 ,0.03300 
-0.07243 ,0.03300 
-0.09831 ,0.03300 
0.01101 ,0.03300 
-0.06691 ,0.03300 
-0.06116 ,0.03301 
-0.01697 ,0.03301 
-0.09520 ,0.03301 
-0.06422 ,0.03301 
-0.04371 ,0.03301 
-0.06559 ,0.03301 
-0.06583 ,0.03301 
0.01596 ,0.03301 
0.05964 ,0.03301 
-0.05113 ,0.03301 
-0.11026 ,0.03301 
-0.12074 ,0.03301 
-0.13333 ,0.03302 
-0.10658 ,0.03302 
0.01340 ,0.03302 
-0.08416 ,0.03302 
0.03992 ,0.03302 
0.00809 ,0.03302 
-0.09843 ,0.03302 
0.08723 ,0.03302 
-0.05442 ,0.03302 
0.06877 ,0.03302 
-0.11211 ,0.03302 
-0.10835 ,0.03302 
-0.10860 ,0.03302 
-0.08748 ,0.03302 
-0.09002 ,0.03302 
-0.06349 ,0.03302 
-0.07620 ,0.03302 
-0.09698 ,0.03303 
0.06379 ,0.03303 
-0.07304 ,0.03303 
-0.01341 ,0.03303 
-0.11158 ,0.03303 
-0.10729 ,0.03303 
0.08691 ,0.03303 
0.06042 ,0.03303 
-0.04937 ,0.03303 
-0.07698 ,0.03303 
-0.05343 ,0.03304 
-0.01163 ,0.03304 
-0.06555 ,0.03304 
-0.05038 ,0.03304 
-0.06171 ,0.03304 
-0.03085 ,0.03304 
-0.14462 ,0.03304 
-0.10976 ,0.03304 
0.02266 ,0.03304 
-0.05641 ,0.03304 
-0.10914 ,0.03304 
-0.12669 ,0.03304 
-0.13808 ,0.03304 
0.08265 ,0.03304 
-0.12563 ,0.03304 
-0.06995 ,0.03305 
-0.06962 ,0.03305 
-0.07879 ,0.03305 
-0.08043 ,0.03305 
0.05496 ,0.03305 
-0.10636 ,0.03305 
-0.16207 ,0.03305 
-0.07038 ,0.03305 
-0.11473 ,0.03306 
-0.13578 ,0.03306 
-0.05046 ,0.03306 
-0.10256 ,0.03306 
-0.04519 ,0.03306 
-0.14233 ,0.03306 
-0.07755 ,0.03306 
-0.03599 ,0.03306 
-0.08763 ,0.03306 
-0.12166 ,0.03306 
0.05629 ,0.03306 
-0.06470 ,0.03306 
-0.03176 ,0.03306 
-0.14123 ,0.03307 
-0.06762 ,0.03307 
-0.09356 ,0.03307 
-0.13520 ,0.03307 
0.04804 ,0.03307 
0.04437 ,0.03307 
0.20151 ,0.03307 
0.06868 ,0.03307 
-0.07296 ,0.03307 
-0.15982 ,0.03307 
0.04665 ,0.03307 
-0.05030 ,0.03307 
-0.10795 ,0.03307 
0.22591 ,0.03307 
-0.02446 ,0.03308 
-0.13015 ,0.03308 
-0.08794 ,0.03308 
-0.05321 ,0.03308 
-0.06626 ,0.03308 
-0.03265 ,0.03308 
-0.02325 ,0.03308 
0.05384 ,0.03308 
-0.11876 ,0.03308 
0.01990 ,0.03308 
-0.06905 ,0.03308 
-0.09603 ,0.03308 
0.00197 ,0.03308 
-0.11998 ,0.03308 
-0.12280 ,0.03309 
0.06560 ,0.03309 
-0.06581 ,0.03309 
0.05071 ,0.03309 
0.03769 ,0.03309 
-0.10639 ,0.03309 
-0.08320 ,0.03309 
-0.07147 ,0.03309 
0.04656 ,0.03309 
-0.06792 ,0.03309 
-0.04775 ,0.03309 
-0.07028 ,0.03309 
-0.12744 ,0.03309 
0.06176 ,0.03309 
-0.01200 ,0.03309 
-0.10983 ,0.03309 
0.05208 ,0.03309 
-0.14743 ,0.03309 
-0.10888 ,0.03309 
-0.14656 ,0.03309 
-0.07691 ,0.03309 
-0.08087 ,0.03310 
-0.08729 ,0.03310 
-0.11121 ,0.03310 
-0.12666 ,0.03310 
0.19582 ,0.03310 
-0.12924 ,0.03310 
0.02055 ,0.03310 
0.05703 ,0.03310 
-0.07248 ,0.03310 
-0.02275 ,0.03310 
-0.00983 ,0.03310 
0.07214 ,0.03310 
-0.02564 ,0.03310 
0.07690 ,0.03310 
-0.08969 ,0.03310 
-0.12480 ,0.03311 
-0.11887 ,0.03311 
-0.13627 ,0.03311 
-0.12065 ,0.03311 
-0.08986 ,0.03311 
-0.04888 ,0.03311 
-0.05123 ,0.03311 
-0.02605 ,0.03311 
-0.00736 ,0.03311 
-0.05099 ,0.03311 
-0.02099 ,0.03311 
-0.02669 ,0.03311 
0.16793 ,0.03311 
-0.06423 ,0.03312 
-0.13074 ,0.03312 
-0.08859 ,0.03312 
0.04529 ,0.03312 
0.02266 ,0.03312 
-0.04074 ,0.03312 
-0.14480 ,0.03312 
-0.02419 ,0.03312 
-0.07354 ,0.03312 
0.21019 ,0.03312 
-0.07601 ,0.03312 
-0.15111 ,0.03312 
-0.09482 ,0.03312 
0.08933 ,0.03312 
-0.12258 ,0.03312 
-0.12638 ,0.03312 
-0.11803 ,0.03313 
-0.15757 ,0.03313 
-0.09175 ,0.03313 
-0.14039 ,0.03313 
0.05572 ,0.03313 
-0.01089 ,0.03313 
-0.01207 ,0.03314 
-0.08591 ,0.03314 
-0.08715 ,0.03314 
-0.12173 ,0.03314 
-0.08054 ,0.03314 
-0.01019 ,0.03314 
-0.02691 ,0.03314 
-0.12754 ,0.03314 
-0.03084 ,0.03314 
-0.06008 ,0.03315 
-0.00150 ,0.03315 
-0.11962 ,0.03315 
-0.10613 ,0.03315 
-0.12555 ,0.03315 
-0.10497 ,0.03315 
0.09169 ,0.03315 
-0.13617 ,0.03315 
-0.14461 ,0.03315 
-0.02683 ,0.03315 
-0.11062 ,0.03315 
-0.00758 ,0.03315 
-0.05600 ,0.03315 
-0.07934 ,0.03315 
-0.15377 ,0.03315 
-0.15795 ,0.03315 
0.01764 ,0.03315 
-0.14379 ,0.03315 
-0.00660 ,0.03315 
-0.13875 ,0.03316 
-0.11039 ,0.03316 
-0.10574 ,0.03316 
0.08398 ,0.03316 
-0.11758 ,0.03316 
-0.05343 ,0.03316 
-0.07272 ,0.03316 
-0.03057 ,0.03316 
-0.07471 ,0.03316 
0.04525 ,0.03316 
-0.02820 ,0.03316 
-0.00064 ,0.03316 
-0.08825 ,0.03316 
-0.12715 ,0.03316 
-0.13677 ,0.03316 
-0.06084 ,0.03317 
0.05038 ,0.03317 
-0.14116 ,0.03317 
-0.11046 ,0.03317 
0.02626 ,0.03317 
-0.14514 ,0.03317 
-0.01730 ,0.03317 
-0.12809 ,0.03317 
-0.12115 ,0.03317 
-0.13948 ,0.03318 
-0.11790 ,0.03318 
-0.14097 ,0.03318 
-0.07117 ,0.03318 
-0.07692 ,0.03318 
-0.11978 ,0.03318 
0.03805 ,0.03318 
-0.12026 ,0.03318 
-0.15073 ,0.03318 
-0.12970 ,0.03318 
0.05382 ,0.03318 
-0.11147 ,0.03319 
-0.15056 ,0.03319 
0.08623 ,0.03319 
-0.04740 ,0.03319 
-0.02657 ,0.03319 
-0.08879 ,0.03319 
-0.07355 ,0.03319 
-0.04468 ,0.03319 
-0.11821 ,0.03319 
-0.09299 ,0.03319 
-0.06352 ,0.03319 
-0.05029 ,0.03320 
-0.10972 ,0.03320 
-0.13205 ,0.03320 
-0.06913 ,0.03320 
0.03288 ,0.03320 
-0.14449 ,0.03320 
-0.04504 ,0.03320 
0.04881 ,0.03320 
-0.12666 ,0.03320 
0.04590 ,0.03320 
-0.15110 ,0.03320 
-0.09834 ,0.03320 
-0.15730 ,0.03320 
-0.09372 ,0.03320 
-0.11598 ,0.03320 
0.01289 ,0.03320 
0.02168 ,0.03320 
-0.06807 ,0.03320 
-0.06408 ,0.03321 
-0.04628 ,0.03321 
-0.02940 ,0.03321 
-0.06421 ,0.03321 
0.05023 ,0.03321 
-0.15257 ,0.03321 
-0.05738 ,0.03321 
-0.03233 ,0.03322 
-0.10555 ,0.03322 
0.03172 ,0.03322 
-0.04286 ,0.03322 
-0.06297 ,0.03322 
-0.05566 ,0.03322 
0.02589 ,0.03322 
-0.14302 ,0.03322 
-0.13937 ,0.03322 
-0.04864 ,0.03322 
-0.04867 ,0.03323 
-0.05827 ,0.03323 
-0.04936 ,0.03323 
-0.03335 ,0.03323 
-0.00390 ,0.03323 
0.02003 ,0.03323 
-0.08169 ,0.03323 
-0.05417 ,0.03323 
-0.05218 ,0.03323 
0.01618 ,0.03323 
-0.11577 ,0.03323 
-0.00702 ,0.03324 
-0.11281 ,0.03324 
-0.01759 ,0.03324 
0.05737 ,0.03324 
-0.06830 ,0.03324 
-0.01669 ,0.03324 
-0.10234 ,0.03324 
-0.02714 ,0.03324 
-0.15680 ,0.03324 
0.03515 ,0.03324 
-0.12694 ,0.03324 
0.04607 ,0.03324 
-0.14224 ,0.03324 
