"S(0,0)","S_NAG(0,0)"
-0.13458 ,0.03259 
0.07420 ,0.03259 
-0.11064 ,0.03259 
-0.05030 ,0.03259 
-0.13381 ,0.03259 
-0.12986 ,0.03259 
-0.05914 ,0.03259 
-0.04133 ,0.03259 
-0.15980 ,0.03260 
-0.09251 ,0.03260 
-0.06115 ,0.03260 
0.05599 ,0.03260 
-0.11646 ,0.03260 
-0.15560 ,0.03260 
-0.12871 ,0.03260 
0.05098 ,0.03260 
-0.03000 ,0.03260 
-0.04907 ,0.03260 
-0.00102 ,0.03260 
-0.07627 ,0.03261 
-0.03315 ,0.03261 
-0.11900 ,0.03261 
-0.14227 ,0.03261 
-0.13135 ,0.03261 
-0.08272 ,0.03261 
-0.14931 ,0.03261 
-0.09852 ,0.03261 
-0.10523 ,0.03262 
-0.06760 ,0.03262 
-0.07072 ,0.03262 
-0.07798 ,0.03262 
0.01086 ,0.03262 
-0.08925 ,0.03262 
-0.11300 ,0.03263 
-0.12103 ,0.03263 
-0.14406 ,0.03263 
0.03157 ,0.03263 
-0.08383 ,0.03263 
-0.11132 ,0.03263 
-0.07267 ,0.03263 
0.05393 ,0.03263 
-0.05374 ,0.03263 
-0.08436 ,0.03263 
-0.10570 ,0.03263 
-0.13233 ,0.03263 
-0.12131 ,0.03264 
0.03305 ,0.03264 
-0.11806 ,0.03264 
-0.09326 ,0.03264 
-0.13030 ,0.03264 
-0.13217 ,0.03264 
-0.01298 ,0.03264 
-0.10256 ,0.03264 
0.04152 ,0.03264 
0.07957 ,0.03264 
-0.14840 ,0.03264 
-0.13105 ,0.03264 
0.07727 ,0.03264 
0.00088 ,0.03265 
-0.12679 ,0.03265 
-0.08669 ,0.03265 
-0.05209 ,0.03265 
-0.08521 ,0.03265 
-0.04774 ,0.03265 
-0.10523 ,0.03265 
-0.10075 ,0.03265 
-0.06765 ,0.03265 
-0.15220 ,0.03265 
-0.10383 ,0.03265 
-0.14880 ,0.03265 
0.00768 ,0.03265 
0.02013 ,0.03265 
-0.15178 ,0.03265 
0.00697 ,0.03265 
0.09045 ,0.03265 
-0.02793 ,0.03265 
-0.09233 ,0.03266 
-0.13849 ,0.03266 
0.03385 ,0.03266 
-0.09308 ,0.03266 
-0.09615 ,0.03266 
-0.10362 ,0.03266 
-0.10434 ,0.03266 
-0.11926 ,0.03266 
-0.11888 ,0.03266 
-0.07770 ,0.03266 
-0.03368 ,0.03266 
-0.10354 ,0.03266 
0.01630 ,0.03266 
-0.14109 ,0.03266 
-0.06698 ,0.03267 
-0.12791 ,0.03267 
-0.10228 ,0.03267 
-0.05066 ,0.03267 
0.01837 ,0.03267 
-0.08386 ,0.03267 
-0.08252 ,0.03267 
0.04569 ,0.03267 
-0.10736 ,0.03267 
-0.13738 ,0.03267 
0.07303 ,0.03267 
-0.14291 ,0.03267 
-0.12604 ,0.03267 
-0.06455 ,0.03267 
-0.11781 ,0.03267 
0.03916 ,0.03267 
-0.02901 ,0.03267 
-0.12461 ,0.03267 
-0.12760 ,0.03268 
-0.14843 ,0.03268 
0.09227 ,0.03268 
0.01888 ,0.03268 
-0.13655 ,0.03268 
-0.15717 ,0.03268 
-0.09341 ,0.03268 
-0.06514 ,0.03268 
-0.13891 ,0.03268 
0.02270 ,0.03268 
-0.11653 ,0.03268 
-0.02452 ,0.03268 
-0.12671 ,0.03268 
-0.12895 ,0.03268 
-0.07020 ,0.03268 
-0.10255 ,0.03268 
-0.06920 ,0.03269 
-0.06630 ,0.03269 
-0.00546 ,0.03269 
-0.07733 ,0.03269 
-0.05203 ,0.03269 
-0.00161 ,0.03269 
-0.12841 ,0.03269 
-0.09057 ,0.03269 
-0.14894 ,0.03269 
-0.06901 ,0.03269 
0.03545 ,0.03269 
-0.15532 ,0.03270 
-0.03250 ,0.03270 
-0.13401 ,0.03270 
-0.06578 ,0.03270 
-0.14536 ,0.03270 
-0.05268 ,0.03270 
-0.08244 ,0.03270 
-0.11361 ,0.03270 
-0.05309 ,0.03270 
-0.03067 ,0.03270 
-0.13746 ,0.03270 
-0.06220 ,0.03270 
-0.13632 ,0.03271 
-0.10997 ,0.03271 
-0.03373 ,0.03271 
-0.11956 ,0.03271 
-0.04208 ,0.03271 
-0.13436 ,0.03271 
-0.05793 ,0.03271 
-0.03980 ,0.03271 
-0.11495 ,0.03271 
-0.00486 ,0.03271 
-0.10517 ,0.03271 
-0.13622 ,0.03271 
-0.11123 ,0.03271 
-0.03202 ,0.03271 
-0.10122 ,0.03271 
0.10061 ,0.03272 
-0.08835 ,0.03272 
-0.06271 ,0.03272 
-0.06718 ,0.03272 
0.09234 ,0.03272 
-0.13867 ,0.03272 
-0.08272 ,0.03272 
-0.07036 ,0.03272 
0.01498 ,0.03272 
-0.14909 ,0.03272 
-0.08166 ,0.03272 
-0.00009 ,0.03272 
-0.03932 ,0.03273 
-0.08870 ,0.03273 
-0.12338 ,0.03273 
-0.08031 ,0.03273 
-0.06262 ,0.03273 
-0.10810 ,0.03273 
-0.13684 ,0.03273 
-0.12945 ,0.03273 
-0.01944 ,0.03273 
-0.02862 ,0.03273 
-0.12240 ,0.03273 
-0.15572 ,0.03273 
-0.09884 ,0.03273 
-0.08693 ,0.03273 
-0.10158 ,0.03273 
-0.05765 ,0.03273 
-0.12511 ,0.03273 
-0.11526 ,0.03274 
-0.11608 ,0.03274 
-0.09955 ,0.03274 
-0.05666 ,0.03274 
-0.14275 ,0.03274 
-0.12475 ,0.03274 
-0.13345 ,0.03274 
-0.14264 ,0.03274 
-0.04610 ,0.03274 
-0.12897 ,0.03274 
-0.10770 ,0.03274 
-0.13437 ,0.03274 
-0.13798 ,0.03274 
-0.09847 ,0.03274 
-0.06487 ,0.03275 
-0.01565 ,0.03275 
-0.06567 ,0.03275 
-0.12869 ,0.03275 
-0.10365 ,0.03275 
-0.12939 ,0.03275 
-0.04815 ,0.03275 
0.04880 ,0.03275 
-0.04510 ,0.03275 
0.08225 ,0.03275 
-0.06388 ,0.03275 
-0.14208 ,0.03275 
-0.05723 ,0.03276 
-0.12520 ,0.03276 
0.07819 ,0.03276 
-0.03029 ,0.03276 
0.00449 ,0.03276 
0.03885 ,0.03276 
0.08799 ,0.03276 
-0.04036 ,0.03276 
-0.07922 ,0.03276 
0.02379 ,0.03276 
-0.11844 ,0.03276 
-0.13686 ,0.03276 
-0.12892 ,0.03277 
0.04231 ,0.03277 
-0.12825 ,0.03277 
-0.00046 ,0.03277 
0.00684 ,0.03277 
-0.03043 ,0.03277 
-0.12510 ,0.03277 
0.02896 ,0.03277 
-0.00074 ,0.03277 
-0.07528 ,0.03277 
-0.09443 ,0.03277 
-0.05918 ,0.03278 
-0.11858 ,0.03278 
-0.12448 ,0.03278 
-0.11028 ,0.03278 
-0.10406 ,0.03278 
-0.12352 ,0.03278 
-0.06999 ,0.03278 
-0.07833 ,0.03278 
0.00201 ,0.03278 
-0.13037 ,0.03278 
-0.07910 ,0.03278 
-0.03648 ,0.03278 
-0.09889 ,0.03279 
0.07502 ,0.03279 
-0.08411 ,0.03279 
-0.12652 ,0.03279 
0.07762 ,0.03279 
-0.03507 ,0.03279 
-0.02450 ,0.03279 
0.01604 ,0.03279 
-0.11725 ,0.03279 
-0.03438 ,0.03279 
-0.07864 ,0.03280 
-0.06125 ,0.03280 
-0.09247 ,0.03280 
-0.12377 ,0.03280 
-0.12167 ,0.03280 
-0.07975 ,0.03280 
-0.11831 ,0.03280 
-0.06960 ,0.03280 
0.06650 ,0.03280 
-0.02422 ,0.03280 
0.01157 ,0.03280 
-0.06163 ,0.03281 
-0.10816 ,0.03281 
-0.13552 ,0.03281 
-0.06328 ,0.03281 
-0.00639 ,0.03281 
-0.02495 ,0.03281 
-0.08933 ,0.03281 
-0.01844 ,0.03281 
-0.00607 ,0.03281 
-0.11599 ,0.03281 
-0.07298 ,0.03281 
-0.14504 ,0.03281 
-0.02507 ,0.03281 
-0.07620 ,0.03281 
-0.15982 ,0.03281 
-0.12216 ,0.03281 
0.04743 ,0.03281 
-0.09903 ,0.03281 
-0.10586 ,0.03281 
-0.16009 ,0.03281 
0.01916 ,0.03281 
-0.12913 ,0.03281 
-0.03162 ,0.03282 
-0.10522 ,0.03282 
-0.09537 ,0.03282 
-0.01210 ,0.03282 
-0.09756 ,0.03282 
-0.12923 ,0.03282 
-0.09457 ,0.03282 
-0.06846 ,0.03282 
-0.05436 ,0.03282 
-0.12877 ,0.03282 
-0.08435 ,0.03282 
-0.10953 ,0.03282 
-0.00753 ,0.03282 
-0.10282 ,0.03282 
0.01463 ,0.03282 
-0.12332 ,0.03282 
-0.13207 ,0.03282 
-0.05860 ,0.03283 
-0.09161 ,0.03283 
-0.09590 ,0.03283 
-0.07205 ,0.03283 
-0.08063 ,0.03283 
-0.07718 ,0.03283 
-0.13458 ,0.03283 
-0.15524 ,0.03283 
-0.10260 ,0.03283 
-0.13224 ,0.03283 
-0.10682 ,0.03283 
0.00065 ,0.03283 
-0.10421 ,0.03283 
0.07704 ,0.03283 
-0.11796 ,0.03284 
-0.03826 ,0.03284 
-0.12301 ,0.03284 
-0.12302 ,0.03284 
-0.09813 ,0.03284 
-0.14674 ,0.03284 
-0.15055 ,0.03284 
0.00106 ,0.03284 
-0.07808 ,0.03284 
-0.11223 ,0.03284 
-0.08405 ,0.03284 
-0.07955 ,0.03284 
-0.08808 ,0.03284 
-0.02386 ,0.03284 
-0.13178 ,0.03284 
0.02781 ,0.03284 
-0.02834 ,0.03284 
-0.01441 ,0.03285 
-0.11419 ,0.03285 
-0.16074 ,0.03285 
-0.02925 ,0.03285 
-0.08727 ,0.03285 
-0.10304 ,0.03285 
0.07359 ,0.03285 
-0.07877 ,0.03285 
-0.04842 ,0.03285 
-0.02689 ,0.03285 
-0.14412 ,0.03285 
-0.14625 ,0.03285 
-0.14839 ,0.03285 
-0.04197 ,0.03285 
-0.07984 ,0.03286 
-0.10162 ,0.03286 
-0.03655 ,0.03286 
-0.14522 ,0.03286 
-0.10228 ,0.03286 
-0.08378 ,0.03286 
0.01882 ,0.03286 
-0.12196 ,0.03286 
-0.09355 ,0.03286 
0.01043 ,0.03286 
-0.15598 ,0.03286 
-0.10082 ,0.03287 
-0.02258 ,0.03287 
-0.09360 ,0.03287 
-0.12105 ,0.03287 
-0.08662 ,0.03287 
-0.09632 ,0.03287 
-0.07452 ,0.03287 
-0.11264 ,0.03287 
-0.06690 ,0.03287 
0.03140 ,0.03287 
-0.12304 ,0.03287 
0.01582 ,0.03287 
-0.10583 ,0.03287 
0.04121 ,0.03288 
-0.06779 ,0.03288 
-0.09811 ,0.03288 
-0.09114 ,0.03288 
0.07476 ,0.03288 
-0.07971 ,0.03288 
-0.14927 ,0.03288 
-0.11059 ,0.03288 
0.03568 ,0.03289 
-0.06517 ,0.03289 
0.03007 ,0.03289 
0.01601 ,0.03289 
-0.12260 ,0.03289 
-0.12333 ,0.03289 
-0.10135 ,0.03289 
-0.09825 ,0.03289 
-0.11966 ,0.03289 
-0.05030 ,0.03289 
-0.11043 ,0.03289 
-0.08710 ,0.03289 
-0.05915 ,0.03289 
-0.05329 ,0.03289 
-0.05976 ,0.03289 
0.01685 ,0.03289 
-0.08194 ,0.03289 
-0.06855 ,0.03289 
-0.05223 ,0.03290 
-0.11372 ,0.03290 
-0.10852 ,0.03290 
-0.05756 ,0.03290 
-0.10880 ,0.03290 
-0.13487 ,0.03290 
-0.14393 ,0.03290 
-0.02274 ,0.03290 
-0.07617 ,0.03291 
-0.08333 ,0.03291 
0.00383 ,0.03291 
-0.09895 ,0.03291 
0.01296 ,0.03291 
-0.12872 ,0.03291 
-0.05683 ,0.03291 
-0.11903 ,0.03291 
0.05050 ,0.03291 
-0.07630 ,0.03292 
-0.14958 ,0.03292 
-0.03577 ,0.03292 
-0.12749 ,0.03292 
-0.10059 ,0.03292 
-0.13100 ,0.03292 
-0.01486 ,0.03292 
-0.15314 ,0.03292 
-0.14205 ,0.03292 
-0.06945 ,0.03292 
-0.06312 ,0.03293 
0.02589 ,0.03293 
-0.03644 ,0.03293 
-0.12316 ,0.03293 
-0.01124 ,0.03293 
-0.15845 ,0.03293 
-0.05255 ,0.03293 
-0.12095 ,0.03293 
-0.09009 ,0.03293 
-0.02258 ,0.03293 
-0.14849 ,0.03293 
-0.12951 ,0.03293 
-0.11259 ,0.03293 
-0.02275 ,0.03293 
-0.14782 ,0.03293 
-0.11652 ,0.03293 
-0.11704 ,0.03293 
0.00537 ,0.03293 
-0.14660 ,0.03293 
-0.15171 ,0.03293 
-0.05320 ,0.03294 
-0.06291 ,0.03294 
-0.07797 ,0.03294 
-0.09337 ,0.03294 
0.09900 ,0.03294 
-0.09604 ,0.03294 
-0.01381 ,0.03294 
0.01621 ,0.03294 
-0.12778 ,0.03294 
-0.03661 ,0.03294 
-0.12430 ,0.03294 
-0.01131 ,0.03294 
-0.06374 ,0.03295 
-0.07806 ,0.03295 
-0.12310 ,0.03295 
-0.09449 ,0.03295 
-0.13108 ,0.03295 
-0.05789 ,0.03295 
0.02860 ,0.03295 
0.05953 ,0.03295 
-0.04574 ,0.03295 
0.01194 ,0.03295 
-0.16918 ,0.03295 
0.02615 ,0.03295 
-0.07985 ,0.03295 
-0.14260 ,0.03296 
-0.13445 ,0.03296 
-0.11142 ,0.03296 
-0.00116 ,0.03296 
0.02771 ,0.03296 
-0.07278 ,0.03296 
-0.08019 ,0.03296 
-0.13759 ,0.03296 
-0.12980 ,0.03296 
-0.07602 ,0.03296 
-0.07216 ,0.03296 
-0.10518 ,0.03296 
-0.01403 ,0.03297 
0.01095 ,0.03297 
-0.15995 ,0.03297 
-0.08925 ,0.03297 
-0.03424 ,0.03297 
0.02908 ,0.03297 
-0.09319 ,0.03297 
-0.09353 ,0.03297 
-0.12774 ,0.03297 
-0.03883 ,0.03297 
-0.11186 ,0.03297 
-0.11495 ,0.03297 
0.05286 ,0.03297 
-0.07708 ,0.03297 
-0.05970 ,0.03297 
-0.04931 ,0.03297 
-0.14098 ,0.03297 
-0.11285 ,0.03298 
0.05248 ,0.03298 
0.00848 ,0.03298 
-0.10847 ,0.03298 
-0.01409 ,0.03298 
-0.12256 ,0.03298 
-0.10070 ,0.03299 
-0.10931 ,0.03299 
-0.06697 ,0.03300 
-0.08139 ,0.03300 
0.05040 ,0.03300 
-0.08776 ,0.03300 
-0.10255 ,0.03300 
-0.11337 ,0.03300 
-0.09493 ,0.03300 
-0.07978 ,0.03300 
-0.12729 ,0.03300 
-0.07151 ,0.03300 
-0.06132 ,0.03300 
-0.09826 ,0.03300 
-0.10198 ,0.03300 
-0.13615 ,0.03300 
-0.11391 ,0.03300 
-0.14512 ,0.03300 
-0.09747 ,0.03301 
-0.13174 ,0.03301 
0.06537 ,0.03301 
0.00989 ,0.03301 
-0.09400 ,0.03301 
-0.08722 ,0.03301 
-0.12108 ,0.03301 
-0.07099 ,0.03301 
-0.07684 ,0.03301 
0.08846 ,0.03301 
-0.13283 ,0.03301 
-0.13446 ,0.03301 
-0.06241 ,0.03301 
-0.16098 ,0.03301 
0.01870 ,0.03301 
-0.10997 ,0.03301 
-0.05890 ,0.03302 
-0.01733 ,0.03302 
-0.12390 ,0.03302 
-0.14265 ,0.03302 
-0.12140 ,0.03302 
-0.16827 ,0.03302 
-0.06216 ,0.03302 
-0.09138 ,0.03302 
0.00397 ,0.03302 
-0.07970 ,0.03302 
-0.08613 ,0.03302 
-0.13509 ,0.03302 
-0.06542 ,0.03303 
-0.08663 ,0.03303 
-0.11712 ,0.03303 
-0.07795 ,0.03303 
0.01051 ,0.03303 
-0.04005 ,0.03303 
-0.07822 ,0.03303 
-0.12989 ,0.03303 
-0.12430 ,0.03303 
-0.14447 ,0.03303 
-0.10081 ,0.03303 
-0.00691 ,0.03304 
-0.09899 ,0.03304 
-0.09644 ,0.03304 
-0.09640 ,0.03304 
-0.11001 ,0.03304 
0.09851 ,0.03304 
-0.14713 ,0.03304 
-0.13139 ,0.03304 
-0.09948 ,0.03304 
-0.12706 ,0.03304 
-0.11014 ,0.03304 
-0.03456 ,0.03304 
-0.09864 ,0.03305 
-0.05954 ,0.03305 
-0.07243 ,0.03305 
-0.10912 ,0.03305 
-0.09386 ,0.03305 
-0.08067 ,0.03305 
0.00691 ,0.03305 
-0.12756 ,0.03305 
-0.01155 ,0.03305 
-0.12815 ,0.03305 
-0.01021 ,0.03305 
-0.13306 ,0.03306 
-0.10496 ,0.03306 
-0.01924 ,0.03306 
0.06233 ,0.03306 
-0.13481 ,0.03306 
-0.09872 ,0.03306 
0.02910 ,0.03306 
-0.12688 ,0.03306 
-0.09517 ,0.03306 
-0.01117 ,0.03306 
-0.07367 ,0.03306 
-0.12050 ,0.03306 
0.02870 ,0.03306 
-0.04547 ,0.03306 
-0.11118 ,0.03307 
0.02318 ,0.03307 
0.00557 ,0.03307 
-0.12526 ,0.03307 
0.04447 ,0.03307 
-0.05820 ,0.03307 
-0.13097 ,0.03308 
0.00009 ,0.03308 
-0.04121 ,0.03308 
-0.02609 ,0.03308 
-0.09338 ,0.03308 
-0.11649 ,0.03308 
-0.05547 ,0.03308 
-0.07068 ,0.03308 
-0.12562 ,0.03308 
-0.00917 ,0.03308 
-0.00123 ,0.03308 
-0.00211 ,0.03308 
0.03893 ,0.03309 
-0.03154 ,0.03309 
-0.15748 ,0.03309 
0.01638 ,0.03309 
-0.07372 ,0.03309 
-0.08502 ,0.03309 
-0.04951 ,0.03309 
-0.04551 ,0.03309 
-0.15050 ,0.03309 
-0.09864 ,0.03310 
-0.02342 ,0.03310 
0.03077 ,0.03310 
-0.15638 ,0.03310 
-0.00922 ,0.03310 
0.03185 ,0.03310 
-0.11605 ,0.03310 
-0.12798 ,0.03310 
-0.09260 ,0.03310 
-0.03857 ,0.03310 
-0.09393 ,0.03310 
-0.10009 ,0.03310 
-0.06774 ,0.03311 
-0.14828 ,0.03311 
-0.11819 ,0.03311 
-0.06850 ,0.03311 
-0.09210 ,0.03311 
-0.11327 ,0.03311 
-0.13728 ,0.03311 
-0.11758 ,0.03311 
-0.10671 ,0.03311 
-0.13367 ,0.03311 
-0.07996 ,0.03311 
-0.14189 ,0.03311 
-0.02330 ,0.03312 
-0.05995 ,0.03312 
-0.04326 ,0.03312 
-0.14871 ,0.03312 
-0.03853 ,0.03312 
-0.10175 ,0.03312 
0.01000 ,0.03312 
-0.13980 ,0.03312 
-0.13334 ,0.03312 
-0.03553 ,0.03313 
-0.01740 ,0.03313 
-0.08745 ,0.03313 
-0.14355 ,0.03313 
-0.13592 ,0.03313 
-0.11753 ,0.03313 
0.00254 ,0.03313 
0.01946 ,0.03313 
-0.13930 ,0.03313 
-0.16802 ,0.03313 
-0.14534 ,0.03313 
-0.09079 ,0.03313 
-0.02983 ,0.03313 
-0.03485 ,0.03314 
0.00088 ,0.03314 
-0.10479 ,0.03314 
-0.00669 ,0.03314 
-0.13972 ,0.03314 
-0.05647 ,0.03314 
0.04756 ,0.03314 
-0.11349 ,0.03314 
-0.10981 ,0.03314 
-0.12179 ,0.03314 
-0.14959 ,0.03315 
-0.14663 ,0.03315 
-0.09539 ,0.03315 
-0.12302 ,0.03315 
-0.10777 ,0.03315 
-0.10944 ,0.03315 
-0.08586 ,0.03315 
-0.06548 ,0.03315 
-0.00741 ,0.03315 
0.08858 ,0.03315 
-0.11322 ,0.03315 
-0.07935 ,0.03315 
-0.08072 ,0.03315 
-0.13593 ,0.03315 
-0.12613 ,0.03315 
-0.13978 ,0.03315 
-0.09392 ,0.03316 
0.00148 ,0.03316 
0.03104 ,0.03316 
-0.01322 ,0.03316 
-0.11202 ,0.03316 
-0.10626 ,0.03316 
0.02000 ,0.03316 
0.03952 ,0.03316 
-0.12503 ,0.03316 
-0.08327 ,0.03316 
-0.09476 ,0.03317 
-0.02303 ,0.03317 
-0.14629 ,0.03317 
-0.02004 ,0.03317 
-0.12538 ,0.03317 
-0.10106 ,0.03317 
-0.15332 ,0.03317 
-0.04655 ,0.03317 
-0.10183 ,0.03317 
-0.12877 ,0.03317 
-0.14225 ,0.03317 
-0.06699 ,0.03318 
-0.06163 ,0.03318 
-0.05962 ,0.03318 
-0.01389 ,0.03318 
-0.02039 ,0.03318 
-0.09094 ,0.03318 
-0.10578 ,0.03318 
0.04032 ,0.03318 
-0.10945 ,0.03318 
0.07203 ,0.03318 
-0.14584 ,0.03318 
-0.11506 ,0.03318 
-0.11735 ,0.03319 
-0.01924 ,0.03319 
-0.01956 ,0.03319 
-0.14108 ,0.03319 
-0.13599 ,0.03319 
-0.08808 ,0.03319 
-0.10108 ,0.03319 
-0.04971 ,0.03319 
-0.09692 ,0.03319 
-0.07962 ,0.03319 
-0.08588 ,0.03319 
-0.10079 ,0.03319 
-0.09942 ,0.03319 
-0.06322 ,0.03319 
-0.03299 ,0.03319 
-0.08176 ,0.03319 
-0.07452 ,0.03319 
-0.12227 ,0.03319 
-0.07068 ,0.03320 
-0.11802 ,0.03320 
0.03432 ,0.03320 
0.01902 ,0.03320 
-0.04946 ,0.03320 
-0.09083 ,0.03320 
-0.10362 ,0.03320 
0.01451 ,0.03320 
-0.07495 ,0.03320 
0.03429 ,0.03320 
-0.01481 ,0.03320 
-0.02969 ,0.03320 
-0.07698 ,0.03320 
-0.13222 ,0.03320 
-0.01836 ,0.03320 
-0.08093 ,0.03320 
-0.05255 ,0.03320 
-0.10178 ,0.03320 
-0.13773 ,0.03320 
-0.08057 ,0.03320 
-0.06449 ,0.03321 
-0.08442 ,0.03321 
-0.14118 ,0.03321 
-0.03245 ,0.03321 
-0.10057 ,0.03321 
-0.13742 ,0.03321 
-0.15836 ,0.03321 
-0.09188 ,0.03321 
-0.16008 ,0.03321 
-0.11482 ,0.03321 
-0.11697 ,0.03321 
-0.15614 ,0.03322 
-0.10214 ,0.03322 
-0.13255 ,0.03322 
-0.13145 ,0.03322 
-0.04496 ,0.03322 
-0.10505 ,0.03322 
-0.00841 ,0.03322 
-0.14343 ,0.03322 
0.03922 ,0.03322 
-0.14896 ,0.03322 
0.03175 ,0.03322 
-0.09735 ,0.03322 
-0.01619 ,0.03323 
-0.07197 ,0.03323 
-0.10217 ,0.03323 
-0.08557 ,0.03323 
-0.06956 ,0.03323 
-0.06651 ,0.03323 
-0.00221 ,0.03323 
-0.12165 ,0.03323 
-0.04533 ,0.03323 
-0.14427 ,0.03323 
-0.12600 ,0.03323 
-0.02636 ,0.03323 
-0.09820 ,0.03323 
0.04973 ,0.03323 
-0.11689 ,0.03323 
-0.10691 ,0.03323 
0.06038 ,0.03323 
-0.11668 ,0.03323 
-0.12421 ,0.03323 
-0.14049 ,0.03324 
-0.01497 ,0.03324 
-0.11726 ,0.03324 
-0.08387 ,0.03324 
0.03758 ,0.03324 
-0.11826 ,0.03324 
-0.13574 ,0.03324 
-0.12376 ,0.03324 
-0.13069 ,0.03324 
-0.06958 ,0.03324 
-0.08861 ,0.03324 
-0.07637 ,0.03324 
-0.10811 ,0.03324 
-0.01290 ,0.03324 
0.06725 ,0.03325 
-0.06446 ,0.03325 
-0.01956 ,0.03325 
0.05033 ,0.03325 
-0.15934 ,0.03325 
-0.11980 ,0.03325 
0.04706 ,0.03325 
-0.02129 ,0.03325 
0.04139 ,0.03325 
-0.13961 ,0.03325 
-0.07868 ,0.03325 
0.10453 ,0.03325 
-0.09636 ,0.03325 
-0.01112 ,0.03326 
-0.07676 ,0.03326 
-0.03241 ,0.03326 
-0.13737 ,0.03326 
0.03355 ,0.03326 
-0.08321 ,0.03326 
-0.02254 ,0.03326 
-0.11269 ,0.03326 
0.05394 ,0.03326 
-0.10933 ,0.03326 
-0.13783 ,0.03326 
-0.12760 ,0.03326 
-0.13204 ,0.03326 
0.02118 ,0.03326 
-0.13022 ,0.03326 
-0.04486 ,0.03326 
0.02658 ,0.03326 
-0.15281 ,0.03326 
0.06015 ,0.03326 
-0.09320 ,0.03326 
0.00779 ,0.03327 
0.01281 ,0.03327 
-0.02709 ,0.03327 
-0.10519 ,0.03327 
-0.11882 ,0.03327 
-0.11801 ,0.03327 
-0.10037 ,0.03327 
-0.10243 ,0.03327 
-0.12135 ,0.03327 
-0.16125 ,0.03327 
-0.07796 ,0.03327 
-0.13614 ,0.03327 
-0.10438 ,0.03327 
0.00856 ,0.03327 
-0.07033 ,0.03327 
0.00087 ,0.03328 
-0.10515 ,0.03328 
0.02241 ,0.03328 
-0.03081 ,0.03328 
-0.08501 ,0.03328 
-0.05902 ,0.03328 
-0.07958 ,0.03328 
-0.10505 ,0.03328 
-0.10905 ,0.03328 
-0.09512 ,0.03328 
-0.11282 ,0.03328 
-0.12628 ,0.03329 
-0.03417 ,0.03329 
0.03571 ,0.03329 
-0.02374 ,0.03329 
-0.05634 ,0.03329 
-0.10060 ,0.03329 
0.04348 ,0.03329 
-0.01013 ,0.03329 
-0.14265 ,0.03329 
0.01983 ,0.03329 
-0.14342 ,0.03329 
-0.12309 ,0.03329 
0.02401 ,0.03330 
-0.06561 ,0.03330 
-0.10360 ,0.03330 
-0.15537 ,0.03330 
-0.12855 ,0.03330 
-0.12087 ,0.03330 
-0.11587 ,0.03330 
-0.12078 ,0.03330 
0.05711 ,0.03330 
-0.00206 ,0.03330 
-0.09809 ,0.03330 
-0.11205 ,0.03330 
-0.07549 ,0.03330 
-0.11685 ,0.03330 
-0.00269 ,0.03330 
-0.16124 ,0.03330 
-0.10690 ,0.03331 
-0.14236 ,0.03331 
-0.11198 ,0.03331 
-0.05569 ,0.03331 
0.02477 ,0.03331 
0.01837 ,0.03331 
-0.14093 ,0.03331 
-0.09511 ,0.03331 
-0.13107 ,0.03331 
-0.10806 ,0.03331 
-0.08503 ,0.03331 
-0.07962 ,0.03331 
-0.07078 ,0.03331 
-0.12674 ,0.03331 
-0.12527 ,0.03332 
0.05356 ,0.03332 
-0.14612 ,0.03332 
-0.10413 ,0.03332 
0.05317 ,0.03332 
-0.01679 ,0.03332 
-0.12662 ,0.03332 
-0.10100 ,0.03332 
-0.11862 ,0.03332 
-0.11892 ,0.03332 
-0.14788 ,0.03332 
-0.10526 ,0.03332 
-0.06960 ,0.03332 
-0.03372 ,0.03332 
-0.12129 ,0.03332 
-0.15514 ,0.03333 
-0.09952 ,0.03333 
-0.11837 ,0.03333 
-0.13734 ,0.03333 
-0.02485 ,0.03333 
-0.07351 ,0.03333 
0.04834 ,0.03333 
0.06631 ,0.03333 
-0.07599 ,0.03333 
-0.04280 ,0.03333 
-0.09079 ,0.03333 
-0.13695 ,0.03333 
-0.12709 ,0.03333 
-0.13842 ,0.03333 
0.02430 ,0.03333 
-0.07237 ,0.03334 
-0.14952 ,0.03334 
-0.12342 ,0.03334 
0.01749 ,0.03334 
-0.08909 ,0.03334 
-0.11968 ,0.03334 
-0.13774 ,0.03334 
-0.09869 ,0.03334 
0.05443 ,0.03334 
-0.06530 ,0.03334 
-0.12808 ,0.03334 
0.02591 ,0.03334 
-0.05690 ,0.03335 
-0.08139 ,0.03335 
-0.12736 ,0.03335 
-0.04189 ,0.03335 
-0.09149 ,0.03335 
-0.11592 ,0.03335 
-0.05689 ,0.03335 
-0.07206 ,0.03335 
0.01252 ,0.03335 
-0.12358 ,0.03335 
0.12113 ,0.03335 
-0.06356 ,0.03335 
-0.07773 ,0.03335 
-0.15106 ,0.03335 
-0.02196 ,0.03335 
-0.13673 ,0.03336 
-0.07579 ,0.03336 
0.01548 ,0.03336 
0.04048 ,0.03336 
-0.03899 ,0.03336 
0.02286 ,0.03336 
-0.11717 ,0.03336 
-0.15796 ,0.03336 
-0.13798 ,0.03336 
-0.07951 ,0.03336 
-0.15003 ,0.03336 
-0.11347 ,0.03336 
-0.09853 ,0.03336 
-0.10867 ,0.03336 
-0.07750 ,0.03336 
-0.09825 ,0.03336 
-0.11435 ,0.03336 
